county,fips,date,wrf_pm,wrf_nf_pm,wrf_smk_pm,geo_wt_pm,global_reg_pm,krig_pm,background_pm,geo_smk_pm,global_smk_pm,krig_smk_pm,wrf_temp,wrf_pbl
Franklin,021,2012-07-01,9.58167896087502,3.11181364945237,6.46986531142265,3.22819844941698,3.36646567969077,2.79657579569973,6.27644595498365,0,0,0,299.475037587679,2069.54080874222
Franklin,021,2012-07-02,9.94716473892346,4.80648858402516,5.1406761548983,4.85542580063763,4.9215756022115,4.47873329920363,6.27644595498365,0,0,0,299.871003989806,1117.32872853224
Franklin,021,2012-07-03,7.4349710364612,8.28624124657881,0,3.31829511032472,3.36893213803068,2.9731084047223,6.27644595498365,0,0,0,293.153559353652,1850.50278688032
Franklin,021,2012-07-04,9.42153588944417,9.52924989351188,0.00129125904996514,4.95836444812092,4.81608532832601,4.05716462777618,6.27644595498365,0,0,0,297.59703454422,1199.0663827189
Franklin,021,2012-07-05,11.4159343823129,11.5630296442619,1.65738387931684e-05,5.7208461405377,5.73029142173178,5.10385339847693,6.27644595498365,0.000810179364828065,0.000156432326926456,0,300.265807496657,1419.65830510338
Franklin,021,2012-07-06,13.9014239885844,13.1315863845728,0.769837604011657,5.97629553301305,6.08728522629107,5.32339522066491,6.27644595498365,0.0029369540393711,0.000203128543919427,0,302.891797505468,1684.38609719891
Franklin,021,2012-07-07,16.0640785616925,15.2462967617908,0.817800542182626,7.47467467703916,7.5633954429329,6.72535500818999,6.27644595498365,1.19822872205551,1.28694948794925,0.451022031026403,305.013143199617,1289.97174479355
Franklin,021,2012-07-08,16.0328808602051,16.2314494965399,0.276481990913326,8.32633382518211,8.35356570452508,7.57066567852424,6.27644595498365,2.04988787019846,2.07711974954143,1.2942197235406,306.859811376597,1601.10829177024
Franklin,021,2012-07-09,12.901889686532,15.557843551726,0,7.73299567980568,7.69608626265882,7.16403289894838,6.27644595498365,1.45673657349248,1.41964030767517,0.893539956735174,304.685240692357,1436.12545434471
Franklin,021,2012-07-10,11.634516880375,16.4667443254332,0,11.7174567381915,11.3140964391089,11.0546270612783,6.27644595498365,5.44101078320786,5.03765048412521,4.77818110629461,304.071933345424,1718.55154091201
