Longitude,Latitude,YearDay
-120.475,47.248,2012271
-120.503,47.346,2012271
-120.515,47.334,2012271
-120.521,47.354,2012271
-120.526,47.322,2012271
-120.529,47.332,2012271
-120.535,47.352,2012271
-120.5,47.184,2012271
-120.546,47.34,2012271
-120.512,47.172,2012271
-120.555,47.319,2012271
-120.558,47.328,2012271
-120.561,47.338,2012271
-120.567,47.358,2012271
-120.754,47.981,2012271
-120.575,47.336,2012271
-120.76,47.95,2012271
-120.769,47.979,2012271
-120.581,47.305,2012271
-120.584,47.315,2012271
-120.771,47.938,2012271
-120.601,47.272,2012271
-120.609,47.301,2012271
-120.592,47.192,2012271
-120.606,47.24,2012271
-120.624,47.299,2012271
-120.632,47.227,2012271
-120.97,48.337,2012271
-120.644,47.215,2012271
-120.652,47.244,2012271
-120.991,48.355,2012271
-121.002,48.343,2012271
-120.786,47.54,2012271
-120.794,47.519,2012271
-120.823,47.515,2012271
-120.826,47.525,2012271
-120.829,47.534,2012271
-120.841,47.523,2012271
-120.844,47.532,2012271
-120.866,47.509,2012271
-121.263,45.653,2012271
-121.28,45.661,2012271
-121.301,45.729,2012271
-121.534,46.111,2012271
-121.543,46.14,2012271
-121.554,46.129,2012271
-121.565,46.117,2012271
-121.568,46.127,2012271
-121.579,46.115,2012271
-121.582,46.124,2012271
-120.542,48.031,2012272
-120.557,48.029,2012272
-120.6,48.023,2012272
-120.603,48.032,2012272
-120.423,47.326,2012272
-120.455,47.332,2012272
-120.455,47.282,2012272
-120.472,47.34,2012272
-120.478,47.36,2012272
-120.489,47.348,2012272
-120.501,47.336,2012272
-120.518,47.344,2012272
-120.521,47.354,2012272
-120.486,47.186,2012272
-120.529,47.332,2012272
-120.532,47.342,2012272
-120.535,47.352,2012272
-120.5,47.184,2012272
-120.549,47.35,2012272
-120.555,47.319,2012272
-120.558,47.328,2012272
-120.572,47.326,2012272
-120.575,47.336,2012272
-120.587,47.324,2012272
-120.598,47.262,2012272
-120.601,47.272,2012272
-120.607,47.291,2012272
-120.609,47.301,2012272
-120.612,47.311,2012272
-120.618,47.279,2012272
-120.621,47.289,2012272
-120.641,47.205,2012272
-120.644,47.215,2012272
-120.672,47.211,2012272
-120.832,47.544,2012272
-120.838,47.513,2012272
-120.847,47.542,2012272
-120.852,47.511,2012272
-120.884,47.517,2012272
-120.887,47.526,2012272
-121.591,46.154,2012272
-122.647,47.041,2012272
-122.658,47.03,2012272
-122.672,47.027,2012272
-120.581,47.305,2012273
-120.595,47.252,2012273
-120.609,47.301,2012273
-120.618,47.33,2012273
-120.612,47.26,2012273
-120.621,47.289,2012273
-120.635,47.338,2012273
-120.644,47.316,2012273
-120.647,47.326,2012273
-120.698,47.197,2012273
-120.712,47.195,2012273
-120.726,47.193,2012273
-120.729,47.203,2012273
-120.574,48.036,2012273
-120.589,48.034,2012273
-120.515,47.334,2012273
-120.518,47.344,2012273
-120.572,47.326,2012273
-120.632,47.227,2012273
-120.638,47.246,2012273
-120.855,47.521,2012273
-120.463,47.361,2012274
-120.466,47.321,2012274
-120.475,47.35,2012274
-120.478,47.36,2012274
-120.486,47.338,2012274
-120.501,47.336,2012274
-120.503,47.346,2012274
-120.592,47.293,2012274
-120.595,47.303,2012274
-120.598,47.262,2012274
-120.601,47.272,2012274
-120.609,47.301,2012274
-120.609,47.25,2012274
-120.612,47.26,2012274
-120.624,47.299,2012274
-120.629,47.268,2012274
-120.632,47.277,2012274
-120.635,47.287,2012274
-121.569,46.177,2012274
-120.563,48.048,2012274
-120.568,48.017,2012274
-120.586,48.025,2012274
-120.589,48.034,2012274
-120.618,48.03,2012274
-120.434,47.315,2012274
-120.437,47.324,2012274
-120.44,47.283,2012274
-120.449,47.313,2012274
-120.457,47.342,2012274
-120.463,47.311,2012274
-120.498,47.326,2012274
-120.515,47.334,2012274
-120.518,47.344,2012274
-120.555,47.319,2012274
-120.766,47.97,2012274
-120.891,48.379,2012274
-120.921,48.375,2012274
-120.595,47.252,2012274
-120.604,47.281,2012274
-120.935,48.373,2012274
-120.944,48.351,2012274
-120.947,48.361,2012274
-120.968,48.429,2012274
-120.618,47.229,2012274
-120.979,48.367,2012274
-120.985,48.335,2012274
-120.867,47.905,2012274
-120.861,47.54,2012274
-121.549,46.16,2012274
-121.561,46.199,2012274
-121.563,46.158,2012274
-121.566,46.168,2012274
-121.577,46.156,2012274
-121.58,46.165,2012274
-121.586,46.185,2012274
-121.591,46.154,2012274
-121.594,46.163,2012274
-121.597,46.173,2012274
-121.6,46.183,2012274
-121.605,46.152,2012274
-121.608,46.161,2012274
-121.611,46.171,2012274
-121.614,46.181,2012274
-120.574,48.036,2012275
-120.577,48.046,2012275
-120.595,48.054,2012275
-120.417,47.307,2012275
-120.42,47.317,2012275
-120.426,47.285,2012275
-120.432,47.305,2012275
-120.455,47.332,2012275
-120.46,47.301,2012275
-120.469,47.33,2012275
-120.501,47.336,2012275
-120.503,47.346,2012275
-120.506,47.356,2012275
-120.538,47.361,2012275
-120.558,47.328,2012275
-120.561,47.338,2012275
-120.754,47.981,2012275
-120.874,48.371,2012275
-120.589,47.283,2012275
-120.604,47.332,2012275
-120.921,48.375,2012275
-120.589,47.233,2012275
-120.592,47.242,2012275
-120.595,47.252,2012275
-120.598,47.262,2012275
-120.601,47.272,2012275
-120.604,47.281,2012275
-120.607,47.291,2012275
-120.609,47.301,2012275
-120.624,47.35,2012275
-120.932,48.363,2012275
-120.609,47.25,2012275
-120.615,47.27,2012275
-120.624,47.299,2012275
-120.944,48.351,2012275
-120.947,48.361,2012275
-120.621,47.238,2012275
-120.624,47.248,2012275
-120.626,47.258,2012275
-120.629,47.268,2012275
-120.632,47.277,2012275
-120.635,47.287,2012275
-120.638,47.297,2012275
-120.958,48.349,2012275
-120.961,48.359,2012275
-120.641,47.256,2012275
-120.973,48.347,2012275
-120.979,48.367,2012275
-120.896,47.901,2012275
-120.91,47.899,2012275
-120.844,47.532,2012275
-120.858,47.53,2012275
-121.586,46.185,2012275
-121.594,46.163,2012275
-121.597,46.173,2012275
-121.6,46.183,2012275
